program_kodu,uni_turu,universite,sehir,fakulte,program,puan_turu,kontenjan,yerlesen,taban_puan,tavan_puan
107950748,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Çorlu Meslek Yüksekokulu,Otomotiv Teknolojisi,TYT,30,31,290.5497,320.54234
107950236,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Çorlu Meslek Yüksekokulu,Pazarlama,TYT,30,31,263.64905,314.30791
107990213,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Çorlu Meslek Yüksekokulu,Su ve Atık Yönetimi Teknikerliği,TYT,30,31,240.56062,315.46848
107950615,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Çorlu Meslek Yüksekokulu,Tekstil Teknolojisi,TYT,25,26,245.26707,275.26362
107950642,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Hayrabolu Meslek Yüksekokulu,Bankacılık ve Sigortacılık,TYT,25,25,284.37395,325.045
107951173,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Hayrabolu Meslek Yüksekokulu,Büro Yönetimi ve Yönetici Asistanlığı,TYT,25,26,263.18173,306.32975
107950272,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Hayrabolu Meslek Yüksekokulu,Makine,TYT,45,47,264.74677,284.31762
107950757,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Hayrabolu Meslek Yüksekokulu,Otomotiv Teknolojisi,TYT,30,31,268.63781,305.07316
107990220,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Malkara Meslek Yüksekokulu,Elektrikli Cihaz Teknolojisi,TYT,60,62,246.70019,292.24722
107950324,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Malkara Meslek Yüksekokulu,Gıda Teknolojisi,TYT,35,36,263.09035,298.36615
107950836,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Malkara Meslek Yüksekokulu,İşletme Yönetimi,TYT,30,31,252.73599,314.82298
107951207,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Malkara Meslek Yüksekokulu,Makine,TYT,60,62,260.78913,325.3013
107951164,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Marmara Ereğlisi Meslek Yüksekokulu,Büro Yönetimi ve Yönetici Asistanlığı,TYT,40,41,264.50293,300.33138
107950703,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Marmara Ereğlisi Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,31,267.3277,295.4657
107950378,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Marmara Ereğlisi Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği,TYT,25,26,273.42997,322.27109
107950809,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Muratlı Meslek Yüksekokulu,İşletme Yönetimi,TYT,30,31,253.57348,287.40311
107950669,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Muratlı Meslek Yüksekokulu,Kimya Teknolojisi,TYT,20,20,297.7886,372.16042
107990227,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Muratlı Meslek Yüksekokulu,Kimya Teknolojisi (KKTC Uyruklu),TYT,1,0,--,--
107951225,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Muratlı Meslek Yüksekokulu,Maliye,TYT,40,41,258.41537,301.16954
107950712,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Muratlı Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,20,21,262.05942,292.63502
107990053,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Muratlı Meslek Yüksekokulu,Sosyal Güvenlik,TYT,45,47,251.89672,325.27236
107951101,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sağlık Hizmetleri Meslek Yüksekokulu,Çocuk Gelişimi,TYT,40,40,313.4997,351.96991
107951261,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sağlık Hizmetleri Meslek Yüksekokulu,Fizyoterapi,TYT,40,40,329.41929,362.01494
107990132,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sağlık Hizmetleri Meslek Yüksekokulu,İlk ve Acil Yardım,TYT,40,40,350.38674,395.78377
107951119,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Dokümantasyon ve Sekreterlik,TYT,30,30,333.52501,363.27698
107951128,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Laboratuvar Teknikleri,TYT,40,40,340.30074,382.59566
107951191,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sağlık Hizmetleri Meslek Yüksekokulu,Yaşlı Bakımı,TYT,55,57,296.65298,333.36768
107950606,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Saray Meslek Yüksekokulu,Dış Ticaret,TYT,40,41,260.48076,301.43346
107990133,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Saray Meslek Yüksekokulu,Grafik Tasarımı,TYT,40,41,291.61398,349.38422
107950818,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Saray Meslek Yüksekokulu,İşletme Yönetimi,TYT,25,26,255.65801,303.21112
107950721,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Saray Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,20,21,272.4122,321.58553
107990054,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Saray Meslek Yüksekokulu,Tapu ve Kadastro,TYT,35,36,283.74508,378.39888
107951146,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sosyal Bilimler Meslek Yüksekokulu,Büro Yönetimi ve Yönetici Asistanlığı,TYT,40,40,292.32972,327.43265
107951234,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sosyal Bilimler Meslek Yüksekokulu,Dış Ticaret,TYT,40,41,292.38723,331.65424
107950784,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sosyal Bilimler Meslek Yüksekokulu,İşletme Yönetimi,TYT,30,30,291.10996,344.91895
107950951,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sosyal Bilimler Meslek Yüksekokulu,Lojistik,TYT,50,52,295.25475,338.14496
107950678,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sosyal Bilimler Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,31,298.30986,329.57369
107990050,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sosyal Bilimler Meslek Yüksekokulu,Sosyal Hizmetler,TYT,30,30,295.7972,340.11417
107950148,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sosyal Bilimler Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği,TYT,25,26,292.64264,336.20334
107990051,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Sosyal Bilimler Meslek Yüksekokulu,Yerel Yönetimler,TYT,50,52,273.58962,328.6916
107990134,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Şarköy Meslek Yüksekokulu,Aşçılık,TYT,50,52,291.92393,378.36417
107950651,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Şarköy Meslek Yüksekokulu,Şarap Üretim Teknolojisi,TYT,30,31,284.52114,416.23185
107950466,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Şarköy Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği,TYT,25,26,268.67589,316.02322
107950915,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,60,61,333.26662,366.6832
107950987,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Biyomedikal Cihaz Teknolojisi,TYT,30,31,305.12334,343.07664
107950033,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Elektrik,TYT,50,50,309.6619,400.98782
107950845,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Elektronik Haberleşme Teknolojisi,TYT,40,41,282.90737,361.72539
107950854,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Elektronik Teknolojisi,TYT,40,41,298.81212,348.23217
107950078,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Gıda Teknolojisi,TYT,35,36,293.57225,335.66055
107990135,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Giyim Üretim Teknolojisi,TYT,30,31,262.82803,333.39154
107990192,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,İklimlendirme ve Soğutma Teknolojisi,TYT,30,31,273.9516,371.89756
107951031,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,İnşaat Teknolojisi,TYT,40,41,296.82252,353.27694
107950103,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Makine,TYT,50,52,301.38222,374.39046
107990097,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Makine Resim ve Konstrüksiyonu,TYT,30,31,283.81302,345.84554
107950112,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Mekatronik,TYT,60,62,310.50342,382.25376
107990091,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Mobilya ve Dekorasyon,TYT,30,31,266.59921,337.51103
107990092,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Otomotiv Teknolojisi,TYT,30,31,306.41316,333.01538
107990234,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Robotik ve Yapay Zeka,TYT,20,20,328.08866,376.6343
107951137,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Seracılık,TYT,30,31,258.47847,318.34779
107950924,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Tarım Makineleri,TYT,25,26,270.9047,382.45229
107951013,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Tekstil Teknolojisi,TYT,30,31,259.91351,314.14825
107950933,DEVLET,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,,Teknik Bilimler Meslek Yüksekokulu,Yapı Denetimi,TYT,45,47,276.36386,344.49763
104351364,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Almus Meslek Yüksekokulu,Avcılık ve Yaban Hayatı,TYT,40,41,264.51135,298.38752
104351258,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Almus Meslek Yüksekokulu,Büro Yönetimi ve Yönetici Asistanlığı,TYT,20,21,257.58589,297.21338
104351346,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Almus Meslek Yüksekokulu,Laboratuvar Teknolojisi,TYT,30,31,288.52148,315.0092
104351134,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Almus Meslek Yüksekokulu,Ormancılık ve Orman Ürünleri,TYT,30,30,292.25435,328.43104
104351452,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Almus Meslek Yüksekokulu,Posta Hizmetleri,TYT,50,52,234.27292,257.10324
104351373,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Almus Meslek Yüksekokulu,Sosyal Güvenlik,TYT,60,62,241.89948,312.44915
104351461,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Artova Meslek Yüksekokulu,Çağrı Merkezi Hizmetleri,TYT,30,31,250.24319,288.44954
104390106,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Artova Meslek Yüksekokulu,Çocuk Koruma ve Bakım Hizmetleri,TYT,60,62,264.41353,297.10022
104351513,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Artova Meslek Yüksekokulu,Engelli Bakımı ve Rehabilitasyon,TYT,65,67,272.37802,294.58058
104351355,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Artova Meslek Yüksekokulu,İş Sağlığı ve Güvenliği,TYT,30,31,263.63942,314.32004
104390071,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Artova Meslek Yüksekokulu,Laborant ve Veteriner Sağlık,TYT,60,62,272.61479,379.5714
104351276,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Artova Meslek Yüksekokulu,Maliye,TYT,30,31,239.46303,294.8983
104350709,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Erbaa Meslek Yüksekokulu,Bankacılık ve Sigortacılık,TYT,25,26,263.42501,306.81872
104350948,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Erbaa Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,60,62,271.92459,327.72722
104351082,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Erbaa Meslek Yüksekokulu,Büro Yönetimi ve Yönetici Asistanlığı,TYT,35,36,264.79504,306.96092
104351125,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Erbaa Meslek Yüksekokulu,Grafik Tasarımı,TYT,60,62,242.6336,285.50995
104351001,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Erbaa Meslek Yüksekokulu,Halkla İlişkiler ve Tanıtım,TYT,35,36,243.33415,298.64128
104351249,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Erbaa Meslek Yüksekokulu,Moda Tasarımı,TYT,20,21,249.30207,303.69682
104350745,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Erbaa Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,20,21,261.75375,304.09755
104351504,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Erbaa Meslek Yüksekokulu,Özel Güvenlik ve Koruma,TYT,40,41,272.91019,301.21664
104390166,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Erbaa Sağlık Hizmetleri Meslek Yüksekokulu,Evde Hasta Bakımı,TYT,40,41,305.69578,382.42504
104351382,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Erbaa Sağlık Hizmetleri Meslek Yüksekokulu,İlk ve Acil Yardım,TYT,35,35,343.79093,382.14496
104390167,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Erbaa Sağlık Hizmetleri Meslek Yüksekokulu,Optisyenlik,TYT,40,41,304.55504,325.13961
104350224,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Erbaa Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Dokümantasyon ve Sekreterlik,TYT,30,30,325.89237,363.89426
104351152,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Niksar Meslek Yüksekokulu,Bankacılık ve Sigortacılık,TYT,25,26,255.22599,296.08155
104350393,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Niksar Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,60,62,263.59255,363.64525
104390211,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Niksar Meslek Yüksekokulu,Elektrik Makineleri Bakım ve Onarımı,TYT,40,41,246.36978,328.65816
104390072,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Niksar Meslek Yüksekokulu,Halkla İlişkiler ve Tanıtım,TYT,35,36,240.77282,291.74651
104351143,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Niksar Meslek Yüksekokulu,Mekatronik,TYT,30,31,256.02481,323.471
104350763,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Niksar Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,31,248.19666,274.97484
104351391,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Niksar Meslek Yüksekokulu,Ormancılık ve Orman Ürünleri,TYT,30,30,304.8152,346.04283
104390073,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Niksar Meslek Yüksekokulu,Sivil Savunma ve İtfaiyecilik,TYT,40,40,295.98721,320.61759
104350357,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Niksar Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği,TYT,25,26,249.73326,286.21127
104390218,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Niksar Meslek Yüksekokulu,Yenilenebilir Enerji Teknikerliği,TYT,25,26,256.32361,304.2033
104390225,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Organize Sanayi Bölgesi Meslek Yüksekokulu,Kimya Teknolojisi,TYT,20,21,266.61399,317.38762
104390232,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Organize Sanayi Bölgesi Meslek Yüksekokulu,Tekstil Teknolojisi,TYT,25,26,235.45573,270.71738
104351328,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Pazar Meslek Yüksekokulu,Bankacılık ve Sigortacılık,TYT,25,26,248.70106,277.1889
104351267,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Pazar Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,50,52,258.17672,313.16493
104351337,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Pazar Meslek Yüksekokulu,Çocuk Gelişimi,TYT,30,31,282.01352,298.35355
104351407,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Pazar Meslek Yüksekokulu,Evde Hasta Bakımı,TYT,40,41,298.59435,318.96772
104390107,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Pazar Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri,TYT,40,41,311.97651,339.32914
104351416,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Pazar Meslek Yüksekokulu,Sosyal Hizmetler,TYT,30,31,268.92184,302.69763
104350436,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Reşadiye Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,50,52,255.21051,343.67154
104390078,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Reşadiye Meslek Yüksekokulu,Çağrı Merkezi Hizmetleri,TYT,20,21,249.43913,305.49518
104351425,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Reşadiye Meslek Yüksekokulu,Çocuk Gelişimi,TYT,30,31,277.7659,293.99976
104351294,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Reşadiye Meslek Yüksekokulu,Dış Ticaret,TYT,20,21,240.67638,277.5255
104390084,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Reşadiye Meslek Yüksekokulu,Fizyoterapi,TYT,40,41,315.00705,337.76576
104351301,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Reşadiye Meslek Yüksekokulu,Sağlık Kurumları İşletmeciliği,TYT,30,31,261.95631,308.31556
104390108,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Reşadiye Meslek Yüksekokulu,Sağlık Turizmi İşletmeciliği,TYT,20,21,249.22852,263.69458
104351479,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Reşadiye Meslek Yüksekokulu,Yaşlı Bakımı,TYT,55,57,287.47653,340.70224
104390176,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Aşçılık,TYT,25,26,296.59629,361.75946
104390239,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Bilişim Güvenliği Teknolojisi,TYT,25,26,300.39683,376.14203
104351073,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Büro Yönetimi ve Yönetici Asistanlığı,TYT,40,41,284.1651,324.69743
104390183,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Ceza İnfaz ve Güvenlik Hizmetleri,TYT,30,31,309.00507,338.68972
104390103,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Doğalgaz ve Tesisatı Teknolojisi,TYT,30,31,247.97036,283.5794
104350039,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Elektrik,TYT,70,71,279.06005,386.77098
104350984,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Elektronik Teknolojisi,TYT,40,40,268.92607,327.81486
104350048,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Harita ve Kadastro,TYT,30,31,283.89282,329.62209
104390096,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,İç Mekan Tasarımı,TYT,40,41,263.70103,316.5975
104350966,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,İnşaat Teknolojisi,TYT,40,41,264.68597,361.96788
104350806,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,İşletme Yönetimi,TYT,30,31,263.96911,340.06338
104390190,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Mahkeme Büro Hizmetleri,TYT,30,30,305.48814,357.96568
104350975,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Makine,TYT,40,41,267.62685,358.33684
104350727,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,31,274.47875,310.97086
104390246,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Oyun Geliştirme ve Programlama,TYT,30,31,286.37986,368.90412
104390253,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Ön-Yüz Yazılım Geliştirme,TYT,30,31,292.35103,360.82521
104350109,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği,TYT,25,26,270.35992,322.03652
104390079,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Sağlık Hizmetleri Meslek Yüksekokulu,Ağız ve Diş Sağlığı,TYT,50,50,341.32608,401.62876
104390080,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Sağlık Hizmetleri Meslek Yüksekokulu,Ameliyathane Hizmetleri,TYT,60,60,328.23187,347.43145
104350021,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Sağlık Hizmetleri Meslek Yüksekokulu,Çocuk Gelişimi,TYT,30,31,298.91607,426.27028
104390109,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Sağlık Hizmetleri Meslek Yüksekokulu,Eczane Hizmetleri,TYT,35,35,319.62418,370.88292
104390081,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Sağlık Hizmetleri Meslek Yüksekokulu,Patoloji Laboratuvar Teknikleri,TYT,50,51,320.65563,361.84135
104390110,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Sağlık Hizmetleri Meslek Yüksekokulu,Saç Bakımı ve Güzellik Hizmetleri,TYT,40,40,285.09334,322.59487
104390082,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Tokat Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Laboratuvar Teknikleri,TYT,50,50,336.15509,382.23054
104350533,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Turhal Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,60,62,265.39391,327.11451
104350454,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Turhal Meslek Yüksekokulu,Biyomedikal Cihaz Teknolojisi,TYT,30,31,277.39283,310.8941
104390260,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Turhal Meslek Yüksekokulu,"Elektrik Enerjisi Üretim, İletim ve Dağıtımı",TYT,40,41,248.11103,298.45335
104350896,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Turhal Meslek Yüksekokulu,Elektronik Haberleşme Teknolojisi,TYT,20,21,251.04397,324.74514
104351488,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Turhal Meslek Yüksekokulu,Grafik Tasarımı,TYT,50,52,245.1146,327.48798
104390169,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Turhal Meslek Yüksekokulu,Hibrid ve Elektrikli Taşıtlar Teknolojisi,TYT,40,41,281.85362,321.21725
104350833,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Turhal Meslek Yüksekokulu,İşletme Yönetimi,TYT,25,26,240.99775,270.31578
104350499,DEVLET,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,,Turhal Meslek Yüksekokulu,Mekatronik,TYT,40,41,258.38654,336.93791
